LabelName,Definition
/m/03kt2w,A stationary bicycle ( also known as exercise bicycle exercise bike spinning bike spin bike or exercycle ) is a device used as exercise equipment for indoor cycling It includes a saddle pedals and some form of handlebars arranged as on a ( stationary ) bicycle.A stationary bicycle is usually a special-purpose exercise machine resembling a bicycle without wheels It is also possible to adapt an ordinary bicycle for stationary exercise by placing it on bicycle rollers or a trainer Rollers and trainers are often used by racing cyclists to warm up before racing or to train on their own machines indoors == History == The ancestors of modern stationary bicycles date back to the end of the eighteenth century The Gymnasticon was an early example == Types == Some models feature handlebars that are connected to the pedals so that the upper body can be exercised along with the lower body Most exercise bikes provide a mechanism for applying resistance to the pedals which increases the intensity of the exercise Resistance mechanisms include magnets fans and friction mechanisms Some models allow the user to pedal backwards to exercise antagonist muscles which are not exercised in forward pedaling Exercise bicycles are typically manufactured using a crankshaft and bottom bracket which turns a flywheel by means of a belt or chain The bearings on these moving parts wear with use and may require replacement Specialized indoor bicycles manufactured using a weighted flywheel at the front are used in the indoor cycling exercises called spinning Various types of indoor mini-cycles ( also known as exercise pedallers ) have also developed as portable inexpensive alternatives to traditional stationary bicycles They are useful when exercisers are unable to access their stationary bicycles from their homes or local gyms when travels or at work == Uses == Exercise bikes are used for exercise to increase general fitness for weight loss and for training for cycle events The exercise bike has long been used for physical therapy because of the low-impact safe and effective cardiovascular exercise it provides The low-impact movement involved in operating an exercise bike does not put much stress on joints and does not involve sporadic motions that some other fitness equipment may require However as with typical biking extended use of a stationary bike has been linked to decreased sexual function.Stationary bikes are also used for physical testing i.e as ergometers for measuring power Traditionally this is done by imposing a certain level of resistance mechanically and/or measuring this gives a good overview Modern ergometers and even many consumer exercise bikes are fitted with electronic sensors and displays Ergometers such as CEVIS ( Cycle Ergometer with Vibration Isolation and Stabilization System ) are used in space ( e.g in the ISS ) to counter cardiovascular deconditioning in the microgravity environment.Mini-cycles offer exercisers low intensity physical activities that helps `` burn calories helps moderate blood sugar levels help combat cholesterol provides gentle toning keeps joints mobile through gentle use and improves general circulation '' They are also often used by people for rehabilitation purposes after
/m/073g6,The stethoscope is a medical device for auscultation or listening to internal sounds of an animal or human body It typically has a small disc-shaped resonator that is placed against the skin and one or two tubes connected to two earpieces A stethoscope can be used to listen to the sounds made by the heart lungs or intestines as well as blood flow in arteries and veins In combination with a manual sphygmomanometer it is commonly used when measuring blood pressure Less commonly `` mechanic 's stethoscopes '' equipped with rod shaped chestpieces are used to listen to internal sounds made by machines ( for example sounds and vibrations emitted by worn ball bearings ) such as diagnosing a malfunctioning automobile engine by listening to the sounds of its internal parts Stethoscopes can also be used to check scientific vacuum chambers for leaks and for various other small-scale acoustic monitoring tasks A stethoscope that intensifies auscultatory sounds is called a phonendoscope == History == The stethoscope was invented in France in 1816 by René Laennec at the Necker-Enfants Malades Hospital in Paris It consisted of a wooden tube and was monaural Laennec invented the stethoscope because he was not comfortable placing his ear directly onto a woman 's chest to listen to her heart 186 He observed that a rolled piece of paper placed between the individual 's chest and his ear could amplify heart sounds without requiring physical contact Laennec 's device was similar to the common ear trumpet a historical form of hearing aid indeed his invention was almost indistinguishable in structure and function from the trumpet which was commonly called a `` microphone '' Laennec called his device the `` stethoscope '' ( stetho- + -scope `` chest scope '' ) and he called its use `` mediate auscultation '' because it was auscultation with a tool intermediate between the individual 's body and the physician 's ear ( Today the word auscultation denotes all such listening mediate or not ) The first flexible stethoscope of any sort may have been a binaural instrument with articulated joints not very clearly described in 1829 In 1840 Golding Bird described a stethoscope he had been using with a flexible tube Bird was the first to publish a description of such a stethoscope but he noted in his paper the prior existence of an earlier design ( which he thought was of little utility ) which he described as the snake ear trumpet Bird 's stethoscope had a single earpiece.In 1851 Irish physician Arthur Leared invented a binaural stethoscope and in 1852 George Philip Cammann perfected the design of the stethoscope instrument ( that used both ears ) for commercial production which has become the standard ever since Cammann also wrote a major treatise on diagnosis by auscultation which the refined binaural stethoscope made possible By 1873 there were descriptions of a differential stethoscope that could connect to slightly different locations to create a slight stereo effect though this did not become a standard tool in clinical practice Somerville Scott Alison described
/m/07fbm7,"The garden strawberry ( or simply strawberry Fragaria × ananassa ) is a widely grown hybrid species of the genus Fragaria collectively known as the strawberries which are cultivated worldwide for their fruit The fruit is widely appreciated for its characteristic aroma bright red color juicy texture and sweetness It is consumed in large quantities either fresh or in such prepared foods as jam juice pies ice cream milkshakes and chocolates Artificial strawberry flavorings and aromas are also widely used in products such as candy soap lip gloss perfume and many others The garden strawberry was first bred in Brittany France in the 1750s via a cross of Fragaria virginiana from eastern North America and Fragaria chiloensis which was brought from Chile by Amédée-François Frézier in 1714 Cultivars of Fragaria × ananassa have replaced in commercial production the woodland strawberry ( Fragaria vesca ) which was the first strawberry species cultivated in the early 17th century.The strawberry is not from a botanical point of view a berry Technically it is an aggregate accessory fruit meaning that the fleshy part is derived not from the plant 's ovaries but from the receptacle that holds the ovaries Each apparent `` seed '' ( achene ) on the outside of the fruit is actually one of the ovaries of the flower with a seed inside it.In 2019 world production of strawberries was nine million tons led by China with 40 % of the total == History == The first garden strawberry was grown in Brittany France during the late 18th century Prior to this wild strawberries and cultivated selections from wild strawberry species were the common source of the fruit The strawberry fruit was mentioned in ancient Roman literature in reference to its medicinal use The French began taking the strawberry from the forest to their gardens for harvest in the 14th century Charles V France 's king from 1364 to 1380 had 1,200 strawberry plants in his royal garden In the early 15th century western European monks were using the wild strawberry in their illuminated manuscripts The strawberry is found in Italian Flemish and German art and in English miniatures The entire strawberry plant was used to treat depressive illnesses By the 16th century references of cultivation of the strawberry became more common People began using it for its supposed medicinal properties and botanists began naming the different species In England the demand for regular strawberry farming had increased by the mid-16th century The combination of strawberries and cream was created by Thomas Wolsey in the court of King Henry VIII Instructions for growing and harvesting strawberries showed up in writing in 1578 By the end of the 16th century three European species had been cited F. vesca F. moschata and F. viridis The garden strawberry was transplanted from the forests and then the plants would be propagated asexually by cutting off the runners Two subspecies of F. vesca were identified F. sylvestris alba and F. sylvestris semperflorens The introduction of F. virginiana from eastern North America to Europe in the 17th century is"
/m/033rq4,"A street light light pole lamp pole lamppost street lamp light standard or lamp standard is a raised source of light on the edge of a road or path Similar lights may be found on a railway platform When urban electric power distribution became ubiquitous in developed countries in the 20th century lights for urban streets followed or sometimes led Many lamps have light-sensitive photocells that activate the lamp automatically when needed at times when there is little-to-no ambient light such as at dusk dawn or at the onset of dark weather conditions This function in older lighting systems could be performed with the aid of a solar dial Many street light systems are being connected underground instead of wiring from one utility post to another Street lights are an important source of public security lighting intended to reduce crime == History == === Preindustrial era === Early lamps were used by Greek and Roman civilizations where light primarily served the purpose of security both to protect the wanderer from tripping on the path over something or keeping the potential robbers at bay At that time oil lamps were used predominantly as they provided a long-lasting and moderate flame A slave responsible for lighting the oil lamps in front of Roman villas was called a lanternarius In the Middle Ages so-called `` link boys '' escorted people from one place to another through the murky winding streets of medieval towns Before incandescent lamps candle lighting was employed in cities The earliest lamps required that a lamplighter tour the town at dusk lighting each of the lamps According to some sources illumination was ordered in London in 1417 by Sir Henry Barton Mayor of London though there is no firm evidence of this.Public street lighting was first developed in the 16th century and accelerated following the invention of lanterns with glass windows which greatly improved the quantity of light In 1588 the Parisian Parliament decreed that a torch be installed and lit at each intersection and in 1594 the police changed this to lanterns Still in the mid 17th century it was a common practice for travelers to hire a lantern-bearer if they had to move at night through the dark winding streets King Louis XIV authorized sweeping reforms in Paris in 1667 which included the installation and maintenance of lights on streets and at intersections as well as stiff penalties for vandalizing or stealing the fixtures Paris had more than 2,700 street lights by the end of the 17th century and twice as many by 1730 Under this system streets were lit with lanterns suspended 20 yards ( 18 m ) apart on a cord over the middle of the street at a height of 20 feet ( 6.1 m ) as an English visitor enthused in 1698 'The streets are lit all winter and even during the full moon ! In London public street lighting was implemented around the end of the 17th century a diarist wrote in 1712 that 'All the way quite through Hyde Park to the Queen 's"
/m/074d1,A submarine ( or sub ) is a watercraft capable of independent operation underwater It differs from a submersible which has more limited underwater capability The term is also sometimes used historically or colloquially to refer to remotely operated vehicles and robots as well as medium-sized or smaller vessels such as the midget submarine and the wet sub Submarines are referred to as boats rather than ships irrespective of their size.Although experimental submarines had been built earlier submarine design took off during the 19th century and they were adopted by several navies They were first widely used during World War I ( 1914–1918 ) and are now used in many navies large and small Military uses include attacking enemy surface ships ( merchant and military ) or other submarines and for aircraft carrier protection blockade running nuclear deterrence reconnaissance conventional land attack ( for example using a cruise missile ) and covert insertion of special forces Civilian uses include marine science salvage exploration and facility inspection and maintenance Submarines can also be modified for specialized functions such as search-and-rescue missions and undersea cable repair They are also used in tourism and undersea archaeology Modern deep-diving submarines derive from the bathyscaphe which evolved from the diving bell Most large submarines consist of a cylindrical body with hemispherical ( or conical ) ends and a vertical structure usually located amidships that houses communications and sensing devices as well as periscopes In modern submarines this structure is the `` sail '' in American usage and `` fin '' in European usage A `` conning tower '' was a feature of earlier designs a separate pressure hull above the main body of the boat that allowed the use of shorter periscopes There is a propeller ( or pump jet ) at the rear and various hydrodynamic control fins Smaller deep-diving and specialty submarines may deviate significantly from this traditional design Submarines dive and resurface by means of diving planes and changing the amount of water and air in ballast tanks to affect their buoyancy Submarines encompass a wide range of types and capabilities They include small autonomous examples using A-Navigation and one- or two-person subs that operate for a few hours to vessels that can remain submerged for six months—such as the Russian Typhoon class the biggest submarines ever built Submarines can work at greater depths than are survivable or practical for human divers == History == === Etymology === The word submarine simply means 'underwater or 'under-sea ( as in submarine canyon submarine pipeline ) though as a noun it generally refers to a vessel that can travel underwater The term is a contraction of submarine boat and occurs as such in several languages e.g French ( sous-marin ) and Spanish ( submarino ) although others retain the original term such as Dutch ( Onderzeeboot ) German ( Unterseeboot ) Swedish ( Undervattensbåt ) and Russian ( подводная лодка podvodnaya lodka ) all of which mean 'submarine boat By naval tradition submarines are still usually referred to as boats rather than as ships regardless of
/m/06pcq,"A submarine sandwich commonly known as a sub hoagie ( Philadelphia metropolitan area and Western Pennsylvania English ) hero ( New York City English ) Italian ( Maine English ) grinder ( New England English ) wedge ( Westchester NY ) or a spuckie ( Boston English ) is a type of American cold or hot sandwich made from a cylindrical bread roll split lengthwise and filled with meats cheeses vegetables and condiments It has many different names.The terms submarine and sub are widespread in the US and not assignable to any certain part though many of the localized terms are clustered in the northeastern United States == History and etymology == The Italian sandwich originated in several different Italian American communities in the Northeastern United States from the late 19th to mid-20th centuries The popularity of this Italian-American cuisine has grown from its origins in Connecticut Pennsylvania Delaware Maryland New York New Jersey Massachusetts and Rhode Island to most parts of the United States and Canada and with the advent of chain restaurants is now available in many parts of the world Edwin Eames and Howard Robboy identified thirteen different terms for the submarine sandwich in the United States === Submarine === The use of the term `` submarine '' or `` sub '' ( after the resemblance of the roll to the shape of a submarine ) is widespread in the United States and Canada While some accounts source the name as originating in New London Connecticut ( site of the United States Navy 's primary submarine base ) during World War II written advertisements from 1940 in Wilmington Delaware indicate the term originated prior to the United States 's entry into World War II One theory says the submarine was brought to the U.S. by Dominic Conti ( 1874–1954 ) an Italian immigrant who came to New York in the late 19th century He is said to have named it after seeing the recovered 1901 submarine called Fenian Ram in the Paterson Museum of New Jersey in 1928 His granddaughter has stated the following My grandfather came to this country circa 1895 from Montella Italy Around 1910 he started his grocery store called Dominic Conti 's Grocery Store on Mill Street in Paterson New Jersey where he was selling the traditional Italian sandwiches His sandwiches were made from a recipe he brought with him from Italy which consisted of a long crust roll filled with cold cuts topped with lettuce tomatoes peppers onions oil vinegar Italian herbs and spices salt and pepper The sandwich started with a layer of cheese and ended with a layer of cheese ( this was so the bread would n't get soggy ) ==== Party sub ==== Party sub is the name for a particularly long submarine sandwich usually cut into pieces and served to guests at parties The longest on record measured 735 meters ( 2,411 feet 5 in ) === Hoagie === The term hoagie originated in the Philadelphia area In 1953 the Philadelphia Bulletin reported that Italians working at the World"
/m/01xyhv,A suit lounge suit or business suit is a set of clothes comprising a suit jacket and trousers of identical textiles worn with a collared dress shirt necktie and dress shoes A skirt suit is similar but with a matching skirt instead of trousers It is considered informal wear in Western dress codes The lounge suit originated in 19th-century Britain as a more casual alternative for sportswear and British country clothing with roots in early modern Western Europe After replacing the black frock coat in the early 20th century as regular daywear a sober one-colored suit became known as a lounge suit Suits are offered in different designs and constructions Cut and cloth whether two- or three-piece single- or double-breasted vary in addition to various accessories A two-piece suit has a jacket and trousers a three-piece suit adds a waistcoat Hats were almost always worn outdoors ( and sometimes indoors ) with all men 's clothes until the counterculture of the 1960s in Western culture Informal suits have been traditionally worn with a fedora a trilby or a flat cap Other accessories include handkerchief suspenders or belt watch and jewelry Other notable types of suits are for semi-formal occasions—the dinner suit ( black tie ) and the black lounge suit ( stroller ) —both which arose as less formal alternatives for the formal wear of the dress coat for white tie and the morning coat with formal trousers for morning dress respectively Originally suits were always tailor-made from the client 's selected cloth These are now known as bespoke suits custom-made to measurements taste and style preferences Since the 1960s most suits are mass-produced ready-to-wear garments Currently suits are offered in roughly four ways bespoke in which the garment is custom-made by a tailor from a pattern created entirely from the customer 's measurements giving the best fit and free choice of fabric made to measure in which a pre-made pattern is modified to fit the customer and a limited selection of options and fabrics is available ready-to-wear off-the-peg ( Commonwealth English ) or off-the-rack ( American English ) which is sold as is although some tailor alteration tends to be required suit separates where lounge jacket and trousers are sold separately in order to minimize alterations needed including also odd-colored blazers or sports coats as smart casual options == Terminology == The word suit derives from the French suite meaning `` following '' from some Late Latin derivative form of the Latin verb sequor = `` I follow '' because the component garments ( jacket and trousers and waistcoat ) follow each other and have the same cloth and colour and are worn together As a suit ( in this sense ) covers all or most of the wearer 's body the term `` suit '' was extended to a single garment that covers all or most of the body such as boilersuits diving suits and spacesuits ( see Suit ( disambiguation ) ) == History == The suit 's origins trace the simplified sartorial standard established by the English king
/m/01s55n,A suitcase is a form of luggage It is a rectangular container with a handle typically used to carry one 's clothes and other belongings while traveling The first suitcases appeared in the late 19th century due to the increased popularity of mass tourism at the time and were meant to hold dress suits They were originally made using heavier materials such as leather or steel but beginning in the 1930s were generally constructed with more lightweight materials like plastic and cardboard Before the 1970s the idea of rolling luggage was shunned by the travel industry who viewed it as much less masculine than traditional luggage Entrepreneur Bernard D. Sadow pitched his version of the wheeled suitcase for which he was granted a patent in 1972 to various department stores before it was picked up and sold at Macy 's stores starting in 1970 It took several years to become the predominant form of suitcase and Sadow 's version was soon superseded by the Rollaboard a type of wheeled suitcase that was upright rather than flat like Sadow 's model and invented in 1987 by pilot Robert Plath The addition of wheels to the suitcase has since been called one of the most significant innovations in travel Smart suitcases with enhanced capabilities such as GPS tracking and device charging were popularized in the 2010s though explosions of their lithium ion batteries in cargo holds caused them to be banned from being checked by many major airlines in the late 2010s == History == === 12th century to late 19th century Luggage before the suitcase === During the Crusades the first luggage—wheeled containers used to transport weaponry—was developed in 1153 The word `` luggage '' derived from the verb `` lug '' was added to the Oxford English Dictionary in 1596 to mean `` denoting inconveniently heavy baggage '' Luggage prior to the invention of the suitcase was mostly wood and leather trunks with an iron base which were waterproofed using canvas or tree sap Servants were often made to carry these trunks for their owners such as for European elites during the Grand Tour in the 18th century since travel was mostly exclusive to the wealthy === Late 19th century to mid-20th century Beginnings === As mass tourism increased in popularity and travel became accessible to non-elites due to railways and cruise ships the need for more practical luggage increased In the late 19th century the first luggage known as `` suit cases '' or `` suit-cases '' which were meant to carry dress suits without wrinkling them came about The earliest models of suitcases were invented by British businessmen who used them to carry goods and clothing They were modeled after trunks and made by stretching leather rubbery cloth or wicker over a flat rigid frame made of wood or steel with leather or brass caps on the corners and a handle on their long side contrasting them with trunks which had handles on their two shorter sides They typically had a compartment for shirts and a hat box on the
/m/02wbtzl,A sun hat ( also known as the floppy hat harvest hat or field hat ) is any hat or headgear specifically designed to shade the face neck and shoulders from direct sunlight usually with a circumferentially protruding semi-rigid brim that can range from small to large but as a general guideline around 4 to 7 in ( 10 to 18 cm ) in width Sun hat can incorporate a variety of materials and styles including the straw hat cone hat Boonie hat and the pith helmet ( sun helmet ) In modern times sun hats are common in places around the world mainly in holiday resorts with plentiful direct sunlight usually in tropical countries close to the Earth 's equator They are particularly useful in protecting against UV-induced sunburns and skin cancers on the face and neck == Gallery == == See also == Akubra Boater Breton ( hat ) Buntal hat Bush hat ( disambiguation ) Campaign hat Cowboy hat Panama hat Sailor hat Sombrero Sports visor Straw hat == References ==
/m/017ftj,Sunglasses or sun glasses ( informally called shades or sunnies more names below ) are a form of protective eyewear designed primarily to prevent bright sunlight and high-energy visible light from damaging or discomforting the eyes They can sometimes also function as a visual aid as variously termed spectacles or glasses exist featuring lenses that are colored polarized or darkened In the early 20th century they were also known as sun cheaters ( cheaters then being an American slang term for glasses ) .Since the 1930s sunglasses have been a popular fashion accessory especially on the beach The American Optometric Association recommends wearing sunglasses that block ultraviolet radiation ( UV ) whenever a person is in the sunlight to protect the eyes from UV and blue light which can cause several serious eye problems Their usage is mandatory immediately after some surgical procedures such as LASIK and recommended for a certain time period in dusty areas when leaving the house and in front of a TV screen or computer monitor after LASEK It is important to note that dark glasses that do not block UV radiation can be more damaging to the eyes than not wearing eye protection at all since they tend to open the pupil and allow more UV rays into the eye == History == === First precursors === Since prehistoric times until the spread of contemporary UV-shielding spectacles against snowblindness Inuit made and wore Snow goggles of flattened walrus or caribou ivory with narrow slits to look through to block almost all of the harmful reflected rays of the sun In many different forms and with many different materials the indigenous peoples of North America and northern Asia crafted highly efficient equipment to protect their eyes against the damaging effects of strong sunlight in icy circumstances === Other precursors === It is said that the Roman emperor Nero liked to watch gladiator fights using cut emeralds These however appear to have worked rather like mirrors.The first sunglasses made from flat panes of smoky quartz called Ai Tai meaning ‘ dark clouds which offered no corrective powers but did protect the eyes from glare were used in China in the 12th century or possibly earlier Documents describe the use of such crystal sunglasses by judges in ancient Chinese courts to conceal their facial expressions while questioning witnesses.In 1459 Nuno Fernandes made a request for a pair of spectacles to protect the eyes while horseriding in the snow against the glare coming from the snow though no description of any actual spectacles is given.King Louis XIV 's court watched the 1706 Solar eclipse through a telescope with a smoky glass filter attached.By the 18th century tainted mirror-like framed Murano glasses had been used as so-called 'gondola glasses ( vetri da gondola and also da dama ) by Venician women and children to shield their eyes from the glare from the water in the canals The Doge and other well-off Venecians such as possibly Goldoni sported in the later 18th century so-called 'goldoni glasses tainted pairs of spectacles with pieces of
/m/07030,Su Shi ( simplified Chinese 苏轼 traditional Chinese 蘇軾 pinyin Sū Shì 8 January 1037 – 24 August 1101 ) courtesy name Zizhan ( Chinese 子瞻 ) art name Dongpo ( Chinese 東坡 ) was a Chinese calligrapher essayist gastronomer pharmacologist poet politician and travel writer during the Song dynasty A major personality of the Song era at times holding high-level political positions Su Shi was also an important figure in Song Dynasty politics aligning himself with Sima Guang and others against the New Policy party led by Wang Anshi gaining some level of popular support through his actions and also sometimes experiencing politically motivated reversals to his government career Su Shi is widely regarded as one of the most accomplished figures in classical Chinese literature having produced some of the most well-known poems lyrics prose and essays Su Shi was famed as an essayist and his prose writings lucidly contribute to the understanding of topics such as 11th-century Chinese travel literature or detailed information on the contemporary Chinese iron industry His poetry has a long history of popularity and influence in China Japan and other areas in the near vicinity and is well known in the English-speaking parts of the world through the translations by Arthur Waley among others In terms of the arts Su Shi has some claim to being `` the pre-eminent personality of the eleventh century '' Among the topics he wrote on was cuisine where he is considered to have had a profound influence Dongpo pork a prominent dish in Hangzhou cuisine is named in his honor == Life == Su Shi was born in Meishan near Mount Emei today the Sichuan province His brother Su Zhe and his father Su Xun were both famous scholar-bureaucrats His given name Shi ( 軾 ) refers to the crossbar railing at the front of a chariot Su Xun felt that the railing was a humble but indispensable part of a carriage Su Shi 's early education was conducted under a Daoist priest at a local village school Later his educated mother took over Su Shi married at the age of 17 Su Shi and his younger brother Su Zhe had a close relationship and in 1057 when Su Shi was 19 he and his brother both passed the ( highest-level ) civil service examinations to attain the degree of jinshi a prerequisite for high government office His accomplishments at such a young age attracted the attention of Emperor Renzong and also that of Ouyang Xiu who became Su 's patron thereafter Ouyang had already been known as an admirer of Su Xun sanctioning his literary style at court and stating that no other pleased him more When the 1057 jinshi examinations were given Ouyang Xiu required—without prior notice—that candidates were to write in the ancient prose style when answering questions on the Confucian classics The Su brothers gained high honors for what were deemed impeccable answers and achieved celebrity status especially in the case of Su Shi 's exceptional performance in the subsequent 1061 decree examinations Beginning in 1060
/m/0dftk,Swans are birds of the family Anatidae within the genus Cygnus The swans closest relatives include the geese and ducks Swans are grouped with the closely related geese in the subfamily Anserinae where they form the tribe Cygnini Sometimes they are considered a distinct subfamily Cygninae There are six living and many extinct species of swan in addition there is a species known as the coscoroba swan which is no longer considered one of the true swans Swans usually mate for life although `` divorce '' sometimes occurs particularly following nesting failure and if a mate dies the remaining swan will take up with another The number of eggs in each clutch ranges from three to eight == Etymology and terminology == The English word swan akin to the German Schwan Dutch zwaan and Swedish svan is derived from Indo-European root * swen ( 'to sound to sing ) Young swans are known as cygnets or as swanlings the former derives via Old French cigne or cisne ( diminutive suffix et 'little ) from the Latin word cygnus a variant form of cycnus 'swan itself from the Greek κύκνος kýknos a word of the same meaning An adult male is a cob from Middle English cobbe ( leader of a group ) an adult female is a pen == Description == Swans are the largest extant members of the waterfowl family Anatidae and are among the largest flying birds The largest living species including the mute swan trumpeter swan and whooper swan can reach a length of over 1.5 m ( 59 in ) and weigh over 15 kg ( 33 lb ) Their wingspans can be over 3.1 m ( 10 ft ) Compared to the closely related geese they are much larger and have proportionally larger feet and necks Adults also have a patch of unfeathered skin between the eyes and bill The sexes are alike in plumage but males are generally bigger and heavier than females The biggest species of swan ever was the extinct Cygnus falconeri a flightless giant swan known from fossils found on the Mediterranean islands of Malta and Sicily Its disappearance is thought to have resulted from extreme climate fluctuations or the arrival of superior predators and competitors.The Northern Hemisphere species of swan have pure white plumage but the Southern Hemisphere species are mixed black and white The Australian black swan ( Cygnus atratus ) is completely black except for the white flight feathers on its wings the chicks of black swans are light grey The South American black-necked swan has a white body with a black neck.Swans legs are normally a dark blackish grey colour except for the South American black-necked swan which has pink legs Bill colour varies the four subarctic species have black bills with varying amounts of yellow and all the others are patterned red and black Although birds do not have teeth swans like other Anatidae have beaks with serrated edges that look like small jagged 'teeth as part of their beaks used for catching and eating aquatic plants and
/m/04tn4x,A swimming cap swim cap or bathing cap is a tightly fitted skin-tight garment commonly made from silicone latex or lycra worn on the head by recreational and competitive swimmers.Swim caps are worn for various reasons they can be worn to keep hair out of the swimmer 's face reduce drag protect hair from chlorine or sun damage keep hair dry keep the head warm or ( sometimes in combination with earplugs ) to keep water out of the ears Caps can also be worn to identify skill level in swimming lessons == History == Swim caps were made of rubberized fabric during the early 20th century By the 1920s they were made of latex The earliest chin strap caps were known as `` aviator 's style caps '' as they resembled the strapped leather helmets of flyers of the day During the 1940s swim caps became scarce as rubber was needed for war materials The permanent wave hairstyle took time to obtain and was expensive so many women wanted to protect their hair while swimming The 1950s saw decorated caps come into vogue and during the 1960s colorful flower petal swim caps became popular Men 's long hair styles of the late 1960s and early 1970s gave rise to increased use of swim caps Without swim cap requirements wearing swim caps fell out of fashion during the 1970s Swim caps are available in different styles the traditional chin strap type with inner sealing to keep out water and colorful floral styles reminiscent of the 1960s as well as other graphic prints Recently Toks Ahmed and Michael Chapman created a swim cap specifically designed for dreadlocks hair weaves or extensions and voluminous hair They named it the Soul Cap but it was banned at the 2020 Summer Olympics because of its size and configuration On 2 September 2022 FINA approved the special cap 's use for all future competitions == Double swim caps == Many swimmers have trouble finding a swim cap that keeps their hair dry `` Double capping '' —wearing two swim caps—can provide a tighter swim cap seal An inner silicone or latex swim cap pulled low over the ears worn under a second traditional style chin strap swim cap with an inner seal may provide the protection desired `` Double capping '' is also used by participants of open water swimming to provide warmth In order to make as smooth a surface as possible for maximum streamlining sometimes an inner latex cap is put on followed by swim goggles over the latex cap and then second snug silicone swim cap is fitted over both == English Channel swimming rules for swim caps == The English `` Channel Swimming and Piloting Federation '' and the `` Channel Swimming Association '' state that `` one standard swim cap '' may be used for official English Channel record swims The cap must be approved by the official observer who accompanies the swimmer on the pilot boat across the channel `` Standard swim caps '' that have been used by English Channel
/m/0b_rs,A swimming pool swimming bath wading pool paddling pool or simply pool is a structure designed to hold water to enable swimming or other leisure activities Pools can be built into the ground ( in-ground pools ) or built above ground ( as a freestanding construction or as part of a building or other larger structure ) and may be found as a feature aboard ocean-liners and cruise ships In-ground pools are most commonly constructed from materials such as concrete natural stone metal plastic or fiberglass and can be of a custom size and shape or built to a standardized size the largest of which is the Olympic-size swimming pool Many health clubs fitness centers and private clubs have pools used mostly for exercise or recreation It is common for municipalities of every size to provide pools for public use Many of these municipal pools are outdoor pools but indoor pools can also be found in buildings such as natatoriums and leisure centers Hotels may have pools available for their guests to use at their own leisure Pools as a feature in hotels are more common in tourist areas or near convention centers Educational facilities such as high schools and universities sometimes have pools for physical education classes recreational activities leisure and competitive athletics such as swimming teams Hot tubs and spas are pools filled with water that is heated and then used for relaxation or hydrotherapy Specially designed swimming pools are also used for diving water sports and physical therapy as well as for the training of lifeguards and astronauts Swimming pools most commonly use chlorinated water or salt water and may be heated or unheated == History == === Pre-modern === The `` Great Bath '' at the site of Mohenjo-Daro in modern-day Pakistan was most likely the first swimming pool dug during the 3rd millennium BC This pool is 12 by 7 metres ( 39 by 23 feet ) is lined with bricks and was covered with a tar-based sealant.Ancient Greeks and Romans built artificial pools for athletic training in the palaestras for nautical games and for military exercises Roman emperors had private swimming pools in which fish were also kept hence one of the Latin words for a pool was piscina The first heated swimming pool was built by Gaius Maecenas in his gardens on the Esquiline Hill of Rome likely sometime between 38 and 8 BC Gaius Maecenas was a wealthy imperial advisor to Augustus and considered one of the first patrons of arts.Ancient Sinhalese built a pair of pools called `` Kuttam Pokuna '' in the kingdom of Anuradhapura Sri Lanka in the 6th century AD They were decorated with flights of steps punkalas or pots of abundance and scroll design === 19th century === Swimming pools became popular in Britain in the mid-19th century As early as 1837 six indoor pools with diving boards existed in London England The Maidstone Swimming Club in Maidstone Kent is believed to be the oldest surviving swimming club in Britain It was formed in 1844 in response to concerns
